stop_id,stop_name,stop_lat,stop_lon
10017,Rondo Kujawskie,53.115286474,18.007498321
10018,Rondo Kujawskie,53.114610444,18.008966852
10020,Plac Kościeleckich,53.1205248,18.004690233
10021,Plac Kościeleckich,53.120541667,18.004225
10022,Plac Kościeleckich,53.120808,18.004944
10023,Plac Kościeleckich,53.120800784,18.005245411
10026,Rondo Kujawskie,53.114468433,18.009195096
10031,Wzgórze Wolności,53.114931159,18.015165941
10032,Wzgórze Wolności,53.114313986,18.019587824
10034,Wzgórze Wolności,53.114726613,18.015372313
10035,Wzgórze Wolności,53.114675955,18.017679111
10036,Wojska Polskiego - Ujejskiego,53.113945351,18.02319361
10037,Wojska Polskiego - Ujejskiego,53.112729204,18.024824686
10038,Wojska Polskiego - Ujejskiego,53.113846354,18.023065188
10039,Wojska Polskiego - Ujejskiego,53.113758961,18.02315928
10041,Wojska Polskiego - Boya-Żeleńskiego,53.109480067,18.030982442
10042,Wojska Polskiego - Boya-Żeleńskiego,53.110035463,18.030647653
10043,Wojska Polskiego - Boya-Żeleńskiego,53.110077478,18.030142959
10044,Wojska Polskiego - Boya-Żeleńskiego,53.110098527,18.030197992
10045,Wyżyny,53.107811913,18.038329008
10046,Wyżyny,53.108138074,18.037256196
10047,Wyżyny,53.107950465,18.037318358
10048,Wyżyny,53.107989479,18.038117863
10049,Magnuszewska - Modrakowa,53.106762408,18.031741056
10050,Magnuszewska - Modrakowa,53.106783729,18.032522676
10053,Glinki - Cmentarna,53.10913783,18.019272084
10054,Glinki - Cmentarna,53.109255284,18.018636943
10055,Glinki - Zelwerowicza,53.107313833,18.023088918
10056,Glinki - Zelwerowicza,53.106392921,18.023627993
10057,Magnuszewska,53.10483935,18.026089468
10058,Magnuszewska,53.104759534,18.027488369
10059,Glinki - Stadion BKS Chemik,53.10160178,18.031772845
10060,Glinki - Stadion BKS Chemik,53.102496399,18.029976807
10061,Glinki - Zajęcza,53.099611918,18.035548414
10062,Glinki - Zajęcza,53.099945,18.034695
10063,Zbożowy Rynek,53.119714391,18.00333663
10068,Cmentarna - Glinki,53.109092777,18.017411517
10069,Cmentarna - Glinki,53.109006261,18.017455684
10070,Cmentarna - Gniewkowska,53.104410391,18.017055858
10071,Cmentarna - Gniewkowska,53.1047957,18.017147726
10072,Cmentarna - Dobrzyńska,53.09996756,18.017194213
10073,Cmentarna - Dobrzyńska,53.100583139,18.01723161
10074,Wąbrzeska,53.095429366,18.018221438
10075,Wąbrzeska,53.095068365,18.018136196
10077,Wzgórze Wolności,53.115307785,18.017036854
10078,Zbożowy Rynek,53.119819138,18.005477651
10081,Zbożowy Rynek,53.119139457,18.006923707
10082,Zbożowy Rynek,53.119758504,18.006146978
10083,Babia Wieś,53.119252627,18.015303533
10084,Babia Wieś,53.119338912,18.015171109
10085,Toruńska - Żupy,53.118339134,18.022625349
10086,Toruńska - Żupy,53.118402448,18.022740718
10087,Magnuszewska,53.103910123,18.027469766
10093,Wzgórze Wolności,53.114057518,18.016208818
10094,Trasa Uniwersytecka - Ujejskiego,53.111159996,18.016106136
10095,Trasa Uniwersytecka - Ujejskiego,53.112205322,18.016496179
10096,Zbożowy Rynek,53.120017464,18.005856137
10097,Zbożowy Rynek,53.119900246,18.00573777
11001,Rondo Toruńskie,53.116959598,18.034774415
11002,Rondo Toruńskie,53.117027778,18.0348
11005,Rondo Toruńskie,53.116817863,18.035488769
11006,Rondo Toruńskie,53.115891667,18.033480556
11007,Szarych Szeregów,53.106979673,18.047250471
11008,Szarych Szeregów,53.107392706,18.047665366
11010,Szarych Szeregów,53.108357711,18.045092719
11011,Szarych Szeregów,53.10834213,18.044992897
11012,Szarych Szeregów,53.108284576,18.044907682
11015,Glinki,53.097575622,18.041233936
11016,Glinki,53.097561852,18.039637799
11017,Glinki,53.097424908,18.040197159
11018,Szpitalna - Łomżyńska,53.102472372,18.044820195
11019,Szpitalna - Łomżyńska,53.102277154,18.044703524
11020,Szpitalna - Solna,53.099037306,18.04350222
11021,Szpitalna - Solna,53.098915,18.043388
11022,Glinki - Polon,53.094276,18.045029
11023,Glinki - Polon,53.095196,18.044361
11024,Glinki - Eltra,53.091862,18.044361
11025,Glinki - Eltra,53.091694,18.044443
11026,Glinki BFM,53.08939,18.043943
11027,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.105704447,18.050508242
11028,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.105694,18.051556
11029,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.10643694,18.049389321
11030,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.106489002,18.049450537
11031,Wojska Polskiego - Baczyńskiego,53.102966126,18.057284991
11032,Wojska Polskiego - Baczyńskiego,53.104003786,18.055937865
11033,Wojska Polskiego - Baczyńskiego,53.10370605,18.056066196
11034,Wojska Polskiego - Baczyńskiego,53.103752529,18.056120111
11035,Kapuściska,53.10213331,18.060393674
11036,Kapuściska,53.102733514,18.05917866
11038,Kapuściska,53.102591125,18.059304097
11039,Perłowa,53.11466373,18.045543616
11040,Perłowa,53.114987298,18.045786515
11041,Perłowa,53.115617363,18.04483586
11042,Perłowa,53.115207043,18.047087645
11044,Toruńska - Łuczniczki,53.114930419,18.0480076
11046,Szpitalna - Łomżyńska,53.102544276,18.04498547
11048,Toruńska - Łuczniczki,53.115137399,18.048777759
11049,Rondo Toruńskie,53.11628,18.032972
11050,Szpitalna - Łomżyńska,53.10228,18.044806
11051,Park Przemysłowy - Paciorkiewicza,53.091613384,18.055867538
11052,Park Przemysłowy - Paciorkiewicza,53.090685044,18.054737364
11053,Park Przemysłowy - Raczkowskiego,53.095280662,18.057783305
11054,Park Przemysłowy - Raczkowskiego,53.095399433,18.057276652
11055,Park Przemysłowy - Biurowiec,53.094555,18.065472
11056,Park Przemysłowy - Paciorkiewicza,53.089972638,18.056127813
11057,Park Przemysłowy - Falkowskiego,53.086491,18.062613
11058,Park Przemysłowy - Falkowskiego,53.087193,18.061689
11059,Park Przemysłowy - Petersona,53.084048731,18.07300739
11060,Park Przemysłowy - Petersona,53.084282311,18.071681911
11061,Park Przemysłowy - Gamma,53.079002858,18.075342988
11062,Park Przemysłowy - Gamma,53.079898299,18.075820565
11063,Park Przemysłowy - Exploseum,53.072876,18.081945
11064,Łukasiewicza,53.106387417,18.055477313
11065,Baczyńskiego - Wojska Polskiego,53.104432276,18.057858326
11066,Baczyńskiego - Sandomierska,53.106543914,18.059358448
11067,Rondo Toruńskie,53.117286657,18.031938934
11068,Wojska Polskiego - Hechlińskiego,53.101148148,18.06434145
11069,Wojska Polskiego - Hechlińskiego,53.10107892,18.064257837
11070,Wojska Polskiego - Dziatkiewicza,53.09914169,18.069107669
11071,Wojska Polskiego - Dziatkiewicza,53.098948056,18.069218609
11072,Wojska Polskiego - Petersona,53.095320051,18.078781771
11073,Wojska Polskiego - Petersona,53.095070047,18.07927312
11074,Wulffa - Eberhardta,53.092034622,18.08746155
11075,Wulffa - Eberhardta,53.092200494,18.086982936
11076,Hutnicza - Eberhardta,53.093536513,18.102481122
11077,Hutnicza - Eberhardta,53.093348349,18.102529906
11079,Glinki,53.098319605,18.038897007
11080,Toruńska - Spokojna,53.115833001,18.042436
11083,Kapuściska,53.102351832,18.060790855
11084,Szarych Szeregów,53.107853034,18.043578854
11085,Szarych Szeregów,53.107765739,18.04383334
11086,Szarych Szeregów,53.107706501,18.043828147
11087,Szarych Szeregów,53.107043643,18.045796676
11088,Szarych Szeregów,53.106431978,18.045745015
11089,Szarych Szeregów,53.108022142,18.043518749
11090,Glinki - Polon,53.094153468,18.046253572
11091,Park Przemysłowy - Biurowiec,53.094511107,18.065074226
11092,Park Przemysłowy - Frankego,53.091703587,18.067343212
11093,Park Przemysłowy - Frankego,53.091353235,18.067095432
11094,Park Przemysłowy - Falkowskiego,53.086490594,18.065827628
11095,Park Przemysłowy - Falkowskiego,53.086578598,18.065705984
11096,Park Przemysłowy - Trzecia,53.088837573,18.078068828
11097,Park Przemysłowy - Trzecia,53.088829469,18.077938407
11098,Park Przemysłowy - Michałowskiego,53.085659591,18.077169627
11099,Park Przemysłowy - Michałowskiego,53.085736121,18.077075448
12001,Toruńska - Filmowa,53.11499536,18.051221311
12002,Toruńska - Filmowa,53.115041102,18.051056883
12003,Toruńska - Kazimierza Wielkiego,53.115648623,18.059496639
12004,Toruńska - Kazimierza Wielkiego,53.115551005,18.05707312
12005,Toruńska - Kazimierza Wielkiego,53.115410233,18.059243692
12006,Kazimierza Wielkiego - Toruńska,53.115071965,18.058156537
12009,Toruńska - Zajezdnia Tramwajowa,53.116049402,18.064302675
12010,Toruńska - Zajezdnia Tramwajowa,53.115976608,18.063687738
12015,Toruńska - Równa,53.117863,18.076944
12016,Toruńska - Równa,53.117832,18.074612
12019,Toruńska - Kielecka,53.118052822,18.082490311
12020,Toruńska - Kielecka,53.118192012,18.085027397
12027,Stomil,53.114989906,18.106179903
12028,Hutnicza - Nowotoruńska,53.104003758,18.106778017
12033,Nowotoruńska - Objazdowa,53.107639,18.099001
12034,Łęgnowo,53.09986228,18.104711395
12035,Nowotoruńska - Objazdowa,53.108028,18.097807
12036,Nowotoruńska - Prezydenta Lecha Kaczyńskiego,53.113583,18.060917
12038,Smoleńska - Kielecka,53.113055084,18.083557809
12039,Smoleńska - Kielecka,53.113194,18.083111
12040,Smoleńska - Budowlana,53.112583,18.088778
12041,Smoleńska - Pińczowska,53.111862,18.092138
12042,Smoleńska - Pińczowska,53.111935021,18.091613197
12043,Objazdowa - Nowotoruńska,53.109833,18.09086
12044,Objazdowa - Nowotoruńska,53.109859,18.091139
12045,Chemiczna - Energetyczna,53.106871513,18.089512995
12046,Chemiczna - Energetyczna,53.106777382,18.08986413
12047,Chemiczna - Eurogaz,53.105898657,18.075571105
12048,Chemiczna - Eurogaz,53.105782249,18.07276851
12049,Chemiczna - Ogrodnictwo,53.108852914,18.073861187
12050,Chemiczna - Ogrodnictwo,53.108675,18.073755
12051,Mokra,53.110157078,18.072675104
12052,Dworzec Łęgnowo,53.111752,18.114082
12053,Dworzec Łęgnowo,53.111694,18.114082
12054,Toruńska - Wypaleniska,53.104631998,18.122063005
12055,Toruńska - Wypaleniska,53.104721428,18.121904464
12056,Toruńska - Przyłubska,53.100676384,18.124655525
12057,Toruńska - Przyłubska,53.100401862,18.124762295
12058,Toruńska - Wieża Ciśnień,53.095417,18.12561
12059,Toruńska - Wieża Ciśnień,53.095403743,18.125511576
12060,Plątnowska - Kościół,53.091442,18.132471
12061,Plątnowska - Kościół,53.091224055,18.1321781
12062,Plątnowska - Przejazd,53.083944242,18.124495324
12063,Plątnowska - Przejazd,53.084537821,18.124874834
12064,Nowotoruńska - Plątnowska,53.083869757,18.119131166
12065,Nowotoruńska - Plątnowska,53.084567586,18.118567813
12066,Nowotoruńska - Przepompownia,53.087648415,18.116147477
12067,Nowotoruńska - Przepompownia,53.088210021,18.115970207
12068,Nowotoruńska - Żółwińska,53.092230608,18.113321518
12069,Nowotoruńska - Żółwińska,53.092888673,18.113001907
12070,Spółdzielcza,53.095063427,18.1075207
12071,Świetlicowa,53.095915328,18.108609429
12072,Chemiczna - Szczerby,53.105862,18.094973
12073,Chemiczna - Szczerby,53.105524134,18.095461292
12074,Nowotoruńska - Hutnicza,53.104886,18.106258
12077,Plątnowska - Otorowska,53.089278336,18.130611697
12078,Plątnowska - Otorowska,53.088908112,18.130184866
12079,Mokra,53.112139,18.070979
12080,Prądocińska,53.064578,18.133094
12081,Prezydenta Lecha Kaczyńskiego - Sandomierska,53.111067,18.055837
12082,Prezydenta Lecha Kaczyńskiego - Sandomierska,53.111664,18.056952
12083,Kazimierza Wielkiego - Toruńska,53.116229264,18.057772463
12084,Kazimierza Wielkiego - Toruńska,53.116282515,18.058296163
12086,Sporna - Toruńska,53.119408333,18.087311111
12087,Toruńska - Sporna,53.118194444,18.087666667
12088,Nowotoruńska - Kielecka,53.111732768,18.081716956
12089,Chemiczna - Dachtery,53.106317274,18.079810742
12090,Chemiczna - Dachtery,53.106320765,18.081428384
12092,Toruńska - Stomil Brama,53.116861331,18.094212364
12093,Toruńska - Stomil Brama,53.11703,18.093701
12094,Dachtery - Chemiczna,53.106668107,18.080672191
12098,Nowotoruńska - Plątnowska,53.084483103,18.118492023
12099,Łęgnowo,53.098910794,18.104736893
12100,Łęgnowo,53.09932234,18.104799201
12101,Szczerby - Chemiczna,53.106179276,18.095745471
12105,Łęgnowo,53.099884388,18.104564112
12106,Kazimierza Wielkiego - Toruńska,53.11624274,18.058056561
13001,Białe Błota - Urząd Gminy,53.09948884,17.918885097
13002,Białe Błota - Urząd Gminy,53.099764969,17.920886031
13005,Białe Błota - Kapliczna,53.096721141,17.902990966
13006,Białe Błota - Kapliczna,53.096794886,17.905051909
13007,Białe Błota - Sosnowa,53.095254999,17.89389691
13008,Kruszyn Krajeński - Jasiniecka,53.090334878,17.891598844
13009,Lipniki - Akacjowa,53.088470893,17.884804094
13010,Kruszyn Krajeński - Słoneczna,53.086462886,17.879605185
13011,Lipniki - Wierzbowa,53.087208621,17.880249049
13012,Kruszyn Krajeński - Łąkowa,53.085113693,17.874812649
13013,Lipniki - Wiadukt ,53.084928512,17.872394854
13014,Lipniki - Wiadukt ,53.084631474,17.869033895
13015,Lipniki - STW,53.085239703,17.86208762
13016,Lipniki - STW,53.085127924,17.863424336
13017,Murowaniec - Strusia,53.088924758,17.853733074
13018,Murowaniec - Strusia,53.088280675,17.853549433
13019,Murowaniec - Kalinowskiego,53.093798121,17.854050312
13020,Strzyżawa,53.135909564,18.185671014
13021,Strzyżawa,53.136451209,18.186025731
13022,Ostromecko Wybudowanie,53.139808784,18.204369771
13023,Ostromecko Wybudowanie,53.139374272,18.201320809
13024,Ostromecko,53.146362,18.208418
13025,Ostromecko,53.146168,18.208529
13026,Lisi Ogon - Bydgoska - Spokojna 1,53.127203688,17.883960464
13027,Białe Błota - Chlebowa,53.097473718,17.921394918
13028,Białe Błota - Chlebowa,53.098017075,17.922398667
13029,Białe Błota - Czerska,53.094263895,17.915433602
13030,Białe Błota - Czekoladowa,53.095246813,17.917517889
13031,Białe Błota - Modra,53.090115084,17.90531533
13032,Białe Błota - Modra,53.090242362,17.906594027
13033,Białe Błota - Kruszyńska,53.086919603,17.903643552
13034,Białe Błota - Kruszyńska,53.08746269,17.903318975
13035,Ciele - Pogodna,53.076506201,17.905045515
13036,Ciele - Pogodna,53.076719764,17.905379555
13037,Ciele - Makowa,53.073158918,17.899197984
13038,Ciele - Makowa,53.073555153,17.899987553
13039,Ciele - Ogrody,53.06915565,17.895236944
13040,Ciele - Kościelna,53.072258494,17.920704632
13042,Zielonka - Bocianowo,53.06275686,17.942453946
13043,Zielonka - Orzechowa,53.05805825,17.962517169
13044,Zielonka - Orzechowa,53.058503482,17.961394368
13045,Przyłęki - Biznesowa,53.049099676,17.972365625
13046,Przyłęki - Biznesowa,53.048027401,17.971971519
13047,Przyłęki - Młyńska,53.041181914,17.96778531
13048,Przyłęki - Kościół,53.039730665,17.971746689
13049,Przyłęki - Kościół,53.03990667,17.971085712
13050,Przyłęki - Cicha,53.038082883,17.983356128
13051,Przyłęki - Cicha,53.03823793,17.982768486
13052,Przyłęki - Wodna,53.036359484,17.989664709
13053,Przyłęki - Wodna,53.036595289,17.989180539
13054,Osielsko - Myślęcinek,53.175121692,18.056241714
13055,Osielsko - Myślęcinek,53.174666901,18.055083084
13056,Osielsko - Młyn,53.181505354,18.064423938
13057,Osielsko - Młyn,53.181103698,18.063632314
13058,Osielsko - Kwiatowa,53.186391403,18.076186774
13059,Osielsko - Kwiatowa,53.18591098,18.079348166
13060,Osielsko - Gmina,53.187478762,18.071253443
13061,Osielsko - Leśna,53.185710276,18.086592721
13062,Osielsko - Leśna,53.185742105,18.083572251
13063,Osielsko - Wiązowa,53.185809147,18.089509159
13064,Osielsko - Wiązowa,53.185858608,18.089503178
13065,Osielsko - Centralna,53.187821546,18.096876664
13066,Osielsko - Centralna,53.186933204,18.096927134
13067,Niwy,53.191917808,18.098675023
13068,Niemcz - Kasprowicza,53.178680218,18.039744848
13069,Niemcz - Słowackiego,53.177048822,18.039842726
13070,Niemcz - Mickiewicza,53.181377689,18.039134332
13071,Niemcz - Mickiewicza,53.181077673,18.039015852
13072,Niemcz - Pod Wierzbami,53.18307247,18.033651582
13073,Niemcz - Urocza,53.18254923,18.033294955
13074,Niemcz - Malczewskiego,53.189338629,18.039561548
13075,Niemcz - Rutkiewicza,53.188521003,18.039447216
13076,Niemcz - Krzyszkowiaka,53.194299387,18.040282169
13077,Niemcz - Krzyszkowiaka,53.193667352,18.040106379
13078,Jagodowo - Polna,53.203980095,18.045148318
13079,Jagodowo - Polna,53.204547414,18.045414617
13080,Żołędowo - Koronowska,53.21334204,18.053125219
13082,Żołędowo - Szkoła,53.220111078,18.059393775
13083,Żołędowo - Szkoła,53.219168628,18.058682821
13084,Żołędowo - Przyjazna,53.218217022,18.077846588
13085,Żołędowo - Przyjazna,53.218283191,18.077476312
13086,Żołędowo - Augustowska,53.21339481,18.091408484
13087,Maksymilianowo - Ptasia,53.207563679,18.034534041
13088,Maksymilianowo - Ptasia,53.207327438,18.035058147
13089,Maksymilianowo - Główna,53.211252115,18.031474896
13090,Maksymilianowo - Główna,53.212180587,18.03213746
13091,Maksymilianowo - Szkoła,53.215757419,18.041059326
13092,Maksymilianowo - Szkoła,53.215720036,18.040758687
13093,Żołędowo - Koronowska,53.21383194,18.050834565
13094,Drzewce,53.106906667,17.855592481
13095,Łochowo - Wierzbowa,53.121501659,17.839774422
13096,Łochowo - Sosnowa nż,53.115831736,17.84522398
13097,Drzewce,53.106610378,17.855317473
13098,Murowaniec - Kalinowskiego,53.093286853,17.853758526
13099,Łochowo - Sosnowa nż,53.115807758,17.845973588
13101,Ciele - Źródlana,53.069653379,17.928248442
13102,Ciele - Źródlana,53.070139783,17.926784658
13103,Jagodowo - Letnia nż,53.200721123,18.043185091
13104,Jagodowo - Letnia nż,53.200557447,18.04298526
13105,Stryszek,53.04695587,17.999935657
13106,Stryszek,53.048076489,17.998963244
13107,Brzoza,53.031274576,18.017138433
13108,Brzoza,53.031716109,18.016932168
13109,Chmielniki I,53.011736697,18.042679865
13110,Chmielniki I,53.012446665,18.042003627
13111,Chmielniki - Plaża,53.004125509,18.049275497
13112,Chmielniki - Plaża,53.005051943,18.049364367
13115,Prądocin,52.997874545,18.057023651
13116,Prądocin,52.998739942,18.055847276
13117,Januszkowo,52.984839357,18.079279745
13118,Januszkowo,52.985503131,18.078413385
13119,Nowa Wieś Wielka,52.970242814,18.090685992
13120,Nowa Wieś Wielka,52.970693972,18.09076897
13121,Kruszyn Krajeński - Mroźna,53.065680158,17.874210244
13124,Ciele - Ogrody (Świetlica),53.068401225,17.896298711
13125,Jarużyn - Krakowska,53.191224,18.154199
13126,Jarużyn - Rajska,53.200175,18.156161
13127,Strzelce Górne - Diamentowa,53.20444,18.156055
13128,Strzelce Górne - Wilcza,53.209018879,18.155372
13129,Strzelce Górne - Szkolna,53.211273,18.159073
13130,Strzelce Górne - Gołębia,53.210508,18.166418
13131,Strzelce Dolne II,53.205865248,18.176711739
13132,Strzelce Dolne III,53.198111,18.17584
13133,al. Żołnierzy Wyklętych - Ciele,53.073123003,17.921029473
13134,Trzciniec - Sarnia,53.087296324,17.946925903
13135,Trzciniec - Sarnia,53.086816007,17.947043751
13136,Niwy - Karkonoska,53.196672254,18.100447873
13137,Niwy - Bieszczadzka,53.195952924,18.099954619
13138,Niwy - Zakopiańska,53.200394607,18.105766496
13139,Niwy - Zakopiańska,53.199985822,18.10510816
13140,Wilcze - Krakowska,53.201025893,18.114979221
13141,Wilcze - Krakowska,53.201170763,18.114441769
13144,Jarużyn - Nowowiejska,53.204452403,18.133085456
13145,Jarużyn - Nowowiejska,53.205185718,18.132269297
13146,Strzelce Górne - Jaworowa,53.207556131,18.129734716
13147,Strzelce Górne - Jaworowa,53.207567668,18.129048382
13148,Wilcze,53.210025,18.121583
13152,Nekla - Lesna,53.238535368,18.085332358
13153,Nekla - Makowa,53.2385,18.10042
13154,Nekla - Ciepła,53.246913541,18.085203114
13155,Nekla - Ciepła,53.24652,18.08477
13156,Nekla - Akacjowa,53.251383332,18.088863136
13157,Strzelce Dolne III,53.19700188,18.175786886
13158,Strzelce Dolne II,53.206375854,18.176651238
13159,Strzelce Górne - Gołębia,53.210679615,18.165750089
13160,Strzelce Górne - Gądecka,53.212078776,18.156660166
13162,Gądecz,53.222680072,18.173199655
13164,Hutna Wieś,53.231643807,18.187069917
13166,Włóki,53.245523698,18.205328149
13168,Trzęsacz I,53.241969046,18.219765139
13169,Trzęsacz I,53.24198,18.2197
13170,Trzęsacz II,53.248178542,18.225433732
13171,Trzęsacz II,53.248,18.22517
13172,Kozielec I,53.253303898,18.228067742
13173,Kozielec I,53.253228401,18.228468655
13174,Kozielec - Pętla,53.24582,18.25073
13175,Czarnówczyn,53.169546551,18.088802018
13176,Czarnówczyn,53.167975764,18.088876513
13177,Osielsko - Gryczana,53.175083543,18.08785062
13178,Osielsko - Gryczana,53.174384739,18.087849416
13179,Osielsko - Cisowa,53.179836625,18.084306472
13180,Osielsko - Cisowa,53.179722973,18.084264932
13182,Osielsko - Lipowa,53.184990776,18.083814158
13185,Żołędowo - Tulipanowa,53.208437428,18.061951742
13186,Żołędowo - Tulipanowa,53.208145899,18.062136379
13187,Maksymilianowo - Świetlica,53.217583887,18.036427733
13188,Bożenkowo - Osiedlowa,53.228859562,17.978609192
13189,Bożenkowo - Bożenkowska,53.230246922,17.971393355
13190,Bożenkowo - Bożenkowska,53.23017,17.97117
13191,Bożenkowo - Harcerska,53.233999722,17.970196059
13192,Ciele - Myśliwska,53.070460031,17.916877865
13193,Ciele - Myśliwska,53.0705218,17.916802419
13194,Osielsko - Kolonijna,53.189632,18.070451
13195,Osielsko - Kolonijna,53.189842,18.070476
13196,Osielsko - Jana Pawła II,53.196391,18.075486
13197,Osielsko - Jana Pawła II,53.195975,18.074755
13198,Osielsko - Kąty,53.19995,18.071907
13199,Osielsko - Kąty,53.199062,18.07291
13200,Lisi Ogon - Bydgoska 10-12,53.12714987,17.884085752
13201,Lisi Ogon - Potulicka - Szlachecka,53.127129725,17.87643498
13202,Lisi Ogon - Potulicka - Dworska,53.127088334,17.877274668
13203,Lisi Ogon - Potulicka 32 - Hubertusa,53.128355097,17.863355587
13204,Lisi Ogon - Potulicka - Wyczynowa,53.128353916,17.864579547
13205,Łochowo - Szosa Bydgoska - Kasztanowa,53.126609169,17.853409512
13206,Łochowo - Szosa Bydgoska - Kwiatowa,53.12605048,17.85210825
13207,Łochowo - Szosa Bydgoska - Grabowa,53.122691135,17.839312273
13208,Łochowo - Wierzbowa,53.122118894,17.838148962
13209,Łochowo - Szosa Nakielska - Czereśniowa,53.123817379,17.830551548
13210,Łochowo - Szosa Nakielska - Topolowa,53.123941245,17.829744653
13211,Łochowo - Nakielska 34 - Cmentarz,53.128326414,17.813687339
13212,Łochowo - Nakielska 33,53.128246913,17.813632303
13213,Łochowice - Nakielska - Kanałowa,53.130157378,17.800846311
13214,Łochowice - Nakielska - Kurkowa Sklep,53.130130747,17.801915156
13215,Łochowice - Nakielska - Zajęcza - Pętla,53.128745973,17.795347646
13216,Maksymilianowo - Jagodowa,53.205038615,18.044534851
13219,Żołędowo - Klonowa,53.212281916,18.057590283
13220,Żołędowo - Klonowa,53.211979008,18.057773478
13221,Przyłęki - Mostowa,53.038091926,17.964972588
13222,Przyłęki - Mostowa,53.037935166,17.96529341
13223,Przyłęki - Promienna,53.038574393,17.959109605
13224,Przyłęki - Siedliskowa,53.039735939,17.953319815
13225,Przyłęki - Dymna,53.038159641,17.960978686
13226,Kruszyn Krajeński - Jarzębinowa,53.06896,17.865236
13227,Kruszyn Krajeński - Świerkowa,53.074192,17.8651
13228,Kruszyn Krajeński - Kwiatowa,53.082104,17.869845
13229,Kruszyn Krajeński - Słoneczna 24,53.083714,17.889657
13230,Białe Błota - Konarowa,53.086312,17.899519
13231,Zielonka - Kielecka,53.05889811,17.941489918
13232,Zielonka - Kielecka,53.059250874,17.941907806
13233,Zielonka - Biedronki,53.055856699,17.938847508
13234,Zielonka - Biedronki,53.055376047,17.938614203
13235,Zielonka - Stokrotki Polnej,53.053643282,17.945776829
13236,Zielonka - Stokrotki Polnej,53.053854397,17.944809982
13237,Zielonka - Jodłowa,53.051641572,17.953138465
13238,Zielonka - Jodłowa,53.052383209,17.952904809
13239,Zielonka - Orzechowa,53.048813133,17.959894101
13240,Zielonka - Orzechowa,53.048699758,17.961449359
13241,Przyłęki - Biznesowa,53.047150709,17.971388277
13242,Zielonka - Koperkowa,53.047927029,17.969193878
13243,Trzęsacz - Vitroflora,53.239583,18.21752
13244,Trzęsacz Dolny,53.232375,18.214673
13245,Chełmszczonka,53.228198,18.201042
13246,Strzelce Dolne I,53.214155,18.181684
13247,Kruszyn Krajeński - Ogrodowa,53.080101,17.864912
13248,Osielsko - Dzikiej Gęsi,53.183212341,18.062677548
13249,Osielsko - Dzikiej Gęsi,53.183565847,18.062819747
13250,Osielsko - Wybudowanie,53.198010747,18.082761155
13251,Osielsko - Wybudowanie,53.197051783,18.080450455
13252,Żołędowo - Krakowska,53.207245713,18.10340806
13253,Żołędowo - Jastrzębia,53.207539655,18.101809138
13254,Wilcze - Szczecińska,53.214768857,18.115360566
13255,Wilcze - Szczecińska,53.214228077,18.114375124
13256,Borówno - Szosa Gdańska,53.223813812,18.128500081
13257,Borówno - Szosa Gdańska,53.223922829,18.126157721
13258,Borówno - Skrzyżowanie,53.229896978,18.137259559
13259,Borówno - Skrzyżowanie,53.229308078,18.136176758
13260,Kusowo - Osiedlowa,53.238115684,18.147759189
13261,Kusowo - Osiedlowa,53.237845411,18.148382176
13262,Borówno - Lipowa,53.240952288,18.138253449
13263,Borówno - Lipowa,53.24092432,18.137999503
13264,Borówno - Plaża,53.24165663,18.131502348
13265,Borówno - Plaża,53.241027798,18.132031747
13266,Dobrcz - Leśna,53.249827707,18.130624503
13267,Dobrcz - Leśna,53.250237036,18.130968954
13268,Dobrcz - Borówieńska,53.255703285,18.137596628
13269,Dobrcz - Borówieńska,53.256681131,18.138386333
13270,Dobrcz - Urząd Gminy,53.265264072,18.144871064
13271,Dobrcz - Urząd Gminy,53.26527144,18.143834591
13272,Dobrcz - Długa,53.265512728,18.1507137
13273,Dobrcz - Długa,53.265574437,18.150701909
13274,Dobrcz - Jarzębinowa,53.268124435,18.157420574
13275,Dobrcz - Jarzębinowa,53.268353628,18.157326528
13278,Sienno - Jesionowa,53.279749141,18.15843774
13279,Sienno - Jesionowa,53.280119449,18.158059618
13280,Kotomierz - Koronowska,53.286260637,18.124911137
13281,Kotomierz - Koronowska,53.28620928,18.124771138
13282,Kotomierz - Osiedle,53.298292186,18.114478653
13283,Kotomierz - Osiedle,53.298011301,18.114534631
13288,Wudzyn I,53.305798907,18.073451422
13289,Wudzyn I,53.305707232,18.073348497
13290,Wudzyn - Długa,53.312801384,18.073760027
13291,Wudzyn - Długa,53.312221199,18.073534797
13292,Wudzyn,53.323854154,18.079632852
13293,Ciele - Gęsia,53.066617124,17.899646943
13294,Lipniki - Wierzbowa,53.087255,17.880573
13295,Białe Błota - Sosnowa,53.095389,17.894084
13297,Tarkowo Dolne,52.951134547,18.097644846
13298,Tarkowo Dolne,52.951551869,18.097219807
13299,Augustowo,53.225644,18.098827
13300,Augustowo,53.225643,18.099164
13301,Zielonka - Bocianowo,53.062631398,17.942514951
13302,Zielonka - Żołędziowa,53.057861615,17.929172914
13303,Zielonka - Żołędziowa,53.057916224,17.929142775
13304,Prądki,53.055106482,17.921162631
13305,Wilcze - Sopocka,53.209728,18.122759
