stop_id,stop_code,stop_name,stop_lat,stop_lon
99175,75,Szembekowo - Skrzyżowanie,53.0504299766405,18.8448813557625
99173,73,Szembekowo - OSP,53.0437722442106,18.8429528474808
99170,70,Szembekowo - Sklep,53.0392374962571,18.8412845134735
99169,69,Szembekowo - Osiedlowa,53.0319070319663,18.8358074426651
99167,67,Brzozówka - Olszynowa,53.028468,18.822745
99165,65,Brzozówka - Wieś,53.02662,18.816846
99163,63,Brzozówka - Sklep,53.024182,18.809123
99157,57,Brzozówka,53.0208242945887,18.8005042076111
99012,12,Lubicz Górny - DK10,53.026713,18.77174
99006,06,Lubicz Dolny - DK10,53.031229,18.757696
99002,02,Lubicz Dolny - Lipowa,53.031936065966,18.7395107746124
55102,02,Odległa,53.0356538694127,18.7206012010574
38202,02,Płocka,53.03421,18.716088
50002,02,Słupska,53.032055,18.704898
60103,03,Kusocińskiego,53.029827,18.701376
11604,04,Kosynierów Kościuszkowskich,53.024061,18.694134
79206,06,Wyszyńskiego,53.0234072947077,18.6829456686974
06200,00,Rubinkowo P&R,53.027585183763,18.6788640171289
35006,06,Plac Daszyńskiego,53.0210017698758,18.6479884386063
63301,01,Rypińska,52.999675,18.654983
63501,01,Lipnowska,52.991824,18.652932
17602,02,Włocławska,52.987765,18.665154
17701,01,Solankowa,52.981609,18.670713
35201,01,Matysiaków,52.9759060457019,18.6776429414749
35301,01,Zdrojowa,52.9779474767188,18.6838281154633
34301,01,Gardzielewskiego,52.9816004930874,18.6853891611099
42900,00,Czerniewice,52.9837321552583,18.6839893700964
06209,09,Rubinkowo P&R,53.0273807149732,18.679183870554
05902,02,Manhattan,53.02767,18.6648
18002,02,Rubinkowo Centrum,53.0288841630405,18.6597928404808
55901,01,Mocarskiego,53.027063,18.655916
56004,04,Rydygiera,53.024315,18.657367
15801,01,Leszczynowa,53.022646,18.654934
35702,02,Plac Daszyńskiego,53.022624,18.64472
65902,02,Galeria Copernicus,53.023266,18.640103
35502,02,Dworzec Wschodni,53.024047,18.63536
02801,01,Garbaty Mostek,53.019305,18.622073
25202,02,Przy Kaszowniku,53.0172617271445,18.6150696873665
29901,01,Lotnisko,53.027269,18.565709
55001,01,Bluszczowa,53.0310537462458,18.5661515593529
54801,01,Orzechowa,53.034619,18.576435
54701,01,Przy Lesie,53.034994,18.583471
99100,00,Obrowo,52.9715999896834,18.8781595230103
99127,27,Kawęczyn,52.9856116725063,18.8643836975098
99129,29,Zawały I,52.996571,18.842542
99131,31,Dobrzejewice - Staw,53.0004129949816,18.8333773612976
99135,35,Dobrzejewice,53.0083733880923,18.8347882032394
70301,01,Głogowo,53.013663,18.821285
11302,02,Olimpijska P&R,53.0269209591248,18.7008011341095
11202,02,Kosynierów Kościuszkowskich,53.0239759857027,18.6945569515228
11702,02,Ligi Polskiej,53.0225506141199,18.6883302032948
11902,02,Wyszyńskiego,53.0230434898697,18.6833077669144
67201,01,Ślaskiego,53.02355733306,18.6757828295231
30601,01,Prejsa,53.0244454526196,18.6744055151939
16404,04,Jamontta,53.0254190558683,18.6721390485764
16002,02,Przy Skarpie,53.0242284659683,18.666484951973
